"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Malaria","Confirmed cases","Notification rate","N/100000","2012-05","BE","Belgium",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-05","BG","Bulgaria",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-05","CY","Cyprus",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-05","CZ","Czechia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-05","DE","Germany",0.057265280,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-05","DK","Denmark",0.035838970,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-05","EE","Estonia",0.075459330,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-05","EL","Greece",0.027060160,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-05","ES","Spain",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-05","EU27_21","EU (without UK)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-05","EU27_UK_21","EU (with UK until 2019)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-05","EUEEA30_21","EU/EEA (without UK)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-05","EUEEAUK_21","EU/EEA (with UK until 2019)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-05","FI","Finland",0.037028340,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-05","FR","France",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-05","HR","Croatia",0.023386420,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-05","HU","Hungary",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-05","IE","Ireland",0.065369630,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-05","IT","Italy",0.044921240,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-05","LT","Lithuania",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-05","LU","Luxembourg",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-05","LV","Latvia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-05","MT","Malta",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-05","NL","Netherlands",0.071725940,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-05","NO","Norway",0.080226720,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-05","PL","Poland",0.005254330,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-05","PT","Portugal",0.056913040,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-05","RO","Romania",0.039808920,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-05","SE","Sweden",0.063272080,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-05","SI","Slovenia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-05","SK","Slovakia",0.018503700,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-05","UK","United Kingdom",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","AT","Austria",0.083252840,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","BE","Belgium",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","BG","Bulgaria",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","CY","Cyprus",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","CZ","Czechia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","DE","Germany",0.052285690,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","DK","Denmark",0.125436420,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","EE","Estonia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","EL","Greece",0.099220610,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","ES","Spain",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","EU27_21","EU (without UK)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","EU27_UK_21","EU (with UK until 2019)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","EUEEA30_21","EU/EEA (without UK)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","EUEEAUK_21","EU/EEA (with UK until 2019)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","FI","Finland",0.055542520,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","FR","France",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","HR","Croatia",0.046772850,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","HU","Hungary",0.010068540,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","IE","Ireland",0.152529140,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","IT","Italy",0.076532490,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","LT","Lithuania",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","LU","Luxembourg",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","LV","Latvia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","MT","Malta",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","NL","Netherlands",0.071725940,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","NO","Norway",0.100283400,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","PL","Poland",0.002627160,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","PT","Portugal",0.056913040,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","RO","Romania",0.004976110,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","SE","Sweden",0.063272080,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","SI","Slovenia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","SK","Slovakia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-06","UK","United Kingdom",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","AT","Austria",0.047573050,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","BE","Belgium",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","BG","Bulgaria",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","CY","Cyprus",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","CZ","Czechia",0.085669850,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","DE","Germany",0.068469360,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","DK","Denmark",0.268792340,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","EE","Estonia",0.075459330,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","EL","Greece",0.153340940,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","ES","Spain",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","EU27_21","EU (without UK)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","EU27_UK_21","EU (with UK until 2019)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","EUEEA30_21","EU/EEA (without UK)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","EUEEAUK_21","EU/EEA (with UK until 2019)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","FI","Finland",0.092570870,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","FR","France",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","HR","Croatia",0.070159280,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","HU","Hungary",0.010068540,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","IE","Ireland",0.152529140,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","IT","Italy",0.098161240,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","LT","Lithuania",0.033292920,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","LU","Luxembourg",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","LV","Latvia",0.048904220,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","MT","Malta",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","NL","Netherlands",0.167360530,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","NO","Norway",0.120340080,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","PL","Poland",0.002627160,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","PT","Portugal",0.056913040,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","RO","Romania",0.014928340,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","SE","Sweden",0.084362770,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","SI","Slovenia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","SK","Slovakia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-07","UK","United Kingdom",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","AT","Austria",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","BE","Belgium",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","BG","Bulgaria",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","CY","Cyprus",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","CZ","Czechia",0.019037740,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","DE","Germany",0.102081590,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","DK","Denmark",0.161275400,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","EE","Estonia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","EL","Greece",0.099220610,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","ES","Spain",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","EU27_21","EU (without UK)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","EU27_UK_21","EU (with UK until 2019)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","EUEEA30_21","EU/EEA (without UK)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","EUEEAUK_21","EU/EEA (with UK until 2019)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","FI","Finland",0.037028340,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","FR","France",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","HR","Croatia",0.163705000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","HU","Hungary",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","IE","Ireland",0.283268400,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","IT","Italy",0.149737490,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","LT","Lithuania",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","LU","Luxembourg",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","LV","Latvia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","MT","Malta",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","NL","Netherlands",0.221154990,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","NO","Norway",0.200566800,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","PL","Poland",0.002627160,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","PT","Portugal",0.028456520,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","RO","Romania",0.009952230,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","SE","Sweden",0.073817430,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","SI","Slovenia",0.097300110,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","SK","Slovakia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-08","UK","United Kingdom",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-09","AT","Austria",0.083252840,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-09","BE","Belgium",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-09","BG","Bulgaria",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-09","CY","Cyprus",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-09","CZ","Czechia",0.009518870,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-09","DE","Germany",0.095857100,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-09","DK","Denmark",0.143355910,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-09","EE","Estonia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-09","EL","Greece",0.090200550,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-09","ES","Spain",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-09","EU27_21","EU (without UK)",0.097010000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-09","EU27_UK_21","EU (with UK until 2019)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-09","EUEEA30_21","EU/EEA (without UK)",0.095702000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-09","EUEEAUK_21","EU/EEA (with UK until 2019)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-09","FI","Finland",0.092570870,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-09","FR","France",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-09","HR","Croatia",0.046772850,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-09","HU","Hungary",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-09","IE","Ireland",0.348638030,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-09","IT","Italy",0.232924990,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-09","LT","Lithuania",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-09","LU","Luxembourg",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-09","LV","Latvia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012-09","MT","Malta",0.239494570,""
